brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
24744,for_sale,795000,3,2,0.6,237326,Willsboro,New York,12996,1363,41620
24744,for_sale,29000,,,0.6,1844749,Willsboro,New York,12996,,
7632,for_sale,499000,,,32.19,1892522,Chesterfield,New York,12901,,
7632,for_sale,154900,3,1,2,1682201,Keeseville,New York,12944,1368,
100130,for_sale,130000,2,2,0.52,1760350,Schuyler Falls,New York,12985,1200,
67317,for_sale,259900,3,2,0.6,1820859,Keeseville,New York,12944,2528,38231
69801,for_sale,279900,3,2,0.27,1137949,Plattsburgh,New York,12901,1975,
16218,for_sale,169000,4,2,0.29,1193147,Plattsburgh,New York,12901,2840,43291
18924,for_sale,99800,3,2,0.1,1326670,Plattsburgh,New York,12901,1862,36573
78858,for_sale,134900,2,2,0.07,892812,Plattsburgh,New York,12901,1570,39988
5647,for_sale,289000,3,2,9.6,1717372,Westport,New York,12993,1440,
24624,for_sale,59000,3,1,0.4,1251085,Moriah,New York,12960,1425,
78858,for_sale,50000,3,1,0.2,269020,Willsboro,New York,12996,1312,
8648,for_sale,127500,2,1,0.7,1382590,Keeseville,New York,12944,1232,37133
85915,for_sale,110000,,,38.03,82183,Westport,New York,12993,,
85915,for_sale,150000,3,2,1.65,127027,Willsboro,New York,12996,1188,38974
78858,for_sale,159900,3,2,0.44,764483,Keeseville,New York,12944,1517,41892
51084,for_sale,279000,3,1,4,1731930,Lewis,New York,12950,2083,
13305,for_sale,79900,3,2,0.2,915094,Moriah,New York,12956,1443,36924
78858,for_sale,229000,3,2,0.67,84995,Keeseville,New York,12944,1100,
78858,for_sale,179900,3,2,0.6,1052837,Keeseville,New York,12944,1754,43398
38725,for_sale,375000,3,3,2.8,1343839,Moriah,New York,12960,2000,
34012,for_sale,238500,3,2,1,1229341,Peru,New York,12972,2485,43838
78858,for_sale,175000,3,1,0.36,1383199,Keeseville,New York,12944,925,
90422,for_sale,299000,3,2,11.6,80648,Westport,New York,12993,1664,40023
34012,for_sale,275000,3,3,0.1,1518939,Westport,New York,12993,1858,40760
23096,for_sale,28500,,,0.2,1092086,Willsboro,New York,12996,,
51084,for_sale,459900,3,1,381,1358016,Moriah,New York,12993,2000,
90422,for_sale,4750000,4,6,29.5,1229178,Willsboro,New York,12996,8000,
24744,for_sale,597000,6,4,8.16,1009396,Willsboro,New York,12996,3247,
85915,for_sale,899900,4,5,74.18,888701,Westport,New York,12993,4159,
63739,for_sale,479000,4,1,33,422842,Lewis,New York,12993,2000,
90422,for_sale,1179000,5,4,127,1297019,Westport,New York,12993,6024,
13305,for_sale,299000,,,189,919808,Chesterfield,New York,12944,,
24624,for_sale,99000,3,2,0.4,990807,Moriah,New York,12960,1550,
99769,for_sale,325000,3,2,12.23,1812070,Westport,New York,12993,2051,40735
1527,for_sale,210000,1,1,46,719983,Lewis,New York,12950,720,
67317,for_sale,39900,,,3.21,1128769,Willsboro,New York,12996,,
16218,for_sale,25500,,,1,1884078,Peru,New York,12972,,
24744,for_sale,215000,3,2,1,1556735,Westport,New York,12993,1183,
55544,for_sale,124900,3,1,0.3,319730,Keeseville,New York,12944,1398,
24744,for_sale,169000,3,1,0.7,561161,Westport,New York,12993,889,
78858,for_sale,49900,,,26.3,1857352,Chesterfield,New York,12944,,
5624,for_sale,69900,4,3,0.67,1499655,Keeseville,New York,12944,1200,
1527,for_sale,159000,,,0.2,1730043,Lewis,New York,12950,4000,37459
8648,for_sale,10000,,,6.09,1917400,Peru,New York,12972,,
78858,for_sale,22000,,,2.3,1916002,Plattsburgh,New York,12901,,
43309,for_sale,219000,3,3,3.2,702791,Essex,New York,12936,2160,44328
85915,for_sale,489900,3,3,3.22,601195,Westport,New York,12993,3867,
16218,for_sale,39500,,,2.81,1907351,Peru,New York,12972,,
52301,for_sale,99900,7,3,2.5,1089586,Morrisonville,New York,12962,3994,
49252,for_sale,224900,3,2,0.16,847786,Plattsburgh,New York,12901,1539,44391
23093,for_sale,1295000,4,6,1.8,692594,Willsboro,New York,12996,7639,40354
78858,for_sale,22500,,,1.18,1884078,Peru,New York,12972,,
23096,for_sale,275000,4,3,0.49,1031044,Peru,New York,12972,2600,39374
103827,for_sale,134999,,,24.02,1417620,Westport,New York,12993,,
24744,for_sale,579000,5,4,3.5,481426,Willsboro,New York,12996,3392,38877
78858,for_sale,24900,,,0.35,1010179,Plattsburgh,New York,12901,,
16218,for_sale,149900,2,2,0.03,6554,Plattsburgh,New York,12901,1456,39365
7632,for_sale,385000,6,,0.63,521074,Keeseville,New York,12944,3043,
5624,for_sale,74900,,,0.47,1758972,Plattsburgh,New York,12901,,37494
87758,for_sale,120000,4,2,0.23,89866,Morrisonville,New York,12962,3264,44615
24744,for_sale,359000,4,3,0.3,722188,Essex,New York,12936,1772,
34012,for_sale,37500,,,0.51,1962796,Plattsburgh,New York,12901,,
78858,for_sale,125000,5,2,0.18,562518,Plattsburgh,New York,12901,1745,39988
78858,for_sale,375000,10,6,0.17,596033,Plattsburgh,New York,12901,4173,
43309,for_sale,49900,,,1.1,847137,Essex,New York,12936,,42866
78858,for_sale,229000,5,3,0.14,1089920,Plattsburgh,New York,12901,2263,
7632,for_sale,64000,,,3.21,1885280,Port Kent,New York,12924,,
38600,for_sale,25000,,,1.16,764536,Tupper Lake,New York,12988,,
38600,for_sale,25000,,,1.14,793929,Tupper Lake,New York,12988,,
78858,for_sale,229000,,,3.61,1840808,Plattsburgh,New York,12901,,
34012,for_sale,575000,,,5.76,1845378,Peru,New York,12972,,
23096,for_sale,189000,3,3,3.7,244220,Morrisonville,New York,12962,1848,
23096,for_sale,60000,,,37.7,1960474,Plattsburgh,New York,12901,,
78858,for_sale,159900,3,1,1.2,1133501,Plattsburgh,New York,12901,2814,
43143,for_sale,110000,,,101,1921933,Plattsburgh,New York,12901,,
16218,for_sale,189900,4,2,0.39,893322,Keeseville,New York,12944,2225,37812
23096,for_sale,360000,3,2,3.2,1145563,Willsboro,New York,12996,3200,
32369,for_sale,116000,,,5.88,1130231,Westport,New York,12993,,43607
78858,for_sale,439900,3,3,1.75,1329399,Peru,New York,12972,2542,36838
78858,for_sale,665000,6,5,1.18,1142795,Peru,New York,12972,5782,37109
67317,for_sale,478900,3,3,42,1626491,Willsboro,New York,12996,1800,38645
52301,for_sale,179900,3,2,0.38,1732868,Plattsburgh,New York,12901,1752,42961
16218,for_sale,149000,,,21.9,1846446,Plattsburgh,New York,12901,,
23093,for_sale,849000,3,3,15.17,1642135,Keeseville,New York,12944,2659,
52301,for_sale,375000,3,3,1.13,1448371,Plattsburgh,New York,12901,2500,
43309,for_sale,895000,6,4,11.47,364579,Essex,New York,12936,4307,36293
23096,for_sale,110000,4,2,0.08,1369328,Plattsburgh,New York,12901,1402,35153
16218,for_sale,237000,8,5,0.33,476766,Keeseville,New York,12944,3680,
24744,for_sale,315000,2,1,0.89,1063895,Willsboro,New York,12996,1100,36139
56190,for_sale,74900,,,1,195748,Willsboro,New York,12996,,36553
43143,for_sale,129900,6,3,0.11,371073,Plattsburgh,New York,12901,2458,42282
16218,for_sale,169900,,,2.6,4669,Plattsburgh,New York,12901,,
23096,for_sale,275000,,,2.7,1283125,Plattsburgh,New York,12901,,
34012,for_sale,499000,,,10,288928,Plattsburgh,New York,12901,,38492
90422,for_sale,2850000,2,1,401.69,946707,Willsboro,New York,12996,1200,36350
67317,for_sale,202500,4,3,6.56,1184951,Westport,New York,12993,2096,
5624,for_sale,23500,,,6,1945811,Keeseville,New York,12944,,
38725,for_sale,109000,2,1,0.5,980690,Moriah,New York,12956,3378,41093
100532,for_sale,59900,,,24.5,1978224,Clintonville,New York,12924,,
38725,for_sale,249500,4,2,17.8,1427380,Westport,New York,12993,2858,41816
38725,for_sale,149000,,,130,1974490,Moriah,New York,12956,,
1527,for_sale,17000,,,0.7,1922896,Lewis,New York,12950,,
1527,for_sale,159500,,,80,719983,Lewis,New York,12950,,
85915,for_sale,114900,,,1.49,1449902,Willsboro,New York,12996,,
96526,for_sale,251000,,,238,1860891,Ausable,New York,12944,,
78858,for_sale,270000,,,39.07,1216098,Willsboro,New York,12996,,
85915,for_sale,124900,,,1.14,483534,Willsboro,New York,12996,,
100532,for_sale,251000,,,238,1860891,Clintonville,New York,12924,,
90422,for_sale,799000,,,205,1969612,Westport,New York,12993,,
56011,for_sale,144900,3,2,1.8,846693,Plattsburgh,New York,12901,1248,
28708,for_sale,127000,3,2,3.2,1754474,Morrisonville,New York,12962,1532,
23096,for_sale,165000,3,2,1.5,1071573,Morrisonville,New York,12962,1342,34955
73668,for_sale,168000,4,3,0.41,1139979,Plattsburgh,New York,12901,2080,39498
52301,for_sale,80000,4,2,0.24,562488,Plattsburgh,New York,12901,1879,42648
28708,for_sale,355000,4,4,0.29,601201,Plattsburgh,New York,12901,3668,39346
16218,for_sale,34900,,,1.2,1939451,Peru,New York,12972,,
78858,for_sale,25000,,,0.96,1953755,Morrisonville,New York,12962,,
34012,for_sale,255000,3,3,0.92,482156,Peru,New York,12972,1547,43700
78858,for_sale,339000,10,2,0.24,1330646,Plattsburgh,New York,12901,3110,42657
18924,for_sale,99000,4,3,0.55,1824996,Schuyler Falls,New York,12985,1763,
78858,for_sale,195000,3,2,0.12,764102,Plattsburgh,New York,12901,1432,44482
16218,for_sale,234900,6,2,0.08,1089404,Plattsburgh,New York,12901,1646,38642
34012,for_sale,59900,,,0.37,1852809,Plattsburgh,New York,12901,,
55544,for_sale,329000,4,2,0.25,1244524,Plattsburgh,New York,12901,2022,42864
23096,for_sale,149900,3,3,0.01,1308641,Plattsburgh,New York,12903,1409,38847
78858,for_sale,249900,3,2,0.01,1245204,Plattsburgh,New York,12903,1450,43889
78858,for_sale,100000,,,0.64,1848321,Plattsburgh,New York,12901,,
18924,for_sale,119000,6,2,0.12,1335027,Plattsburgh,New York,12901,2180,38917
78858,for_sale,314500,3,2,0.52,729334,Plattsburgh,New York,12901,1548,
51364,for_sale,49900,3,2,1.7,419843,Morrisonville,New York,12962,1458,
16218,for_sale,149000,3,2,0.56,1125173,Schuyler Falls,New York,12985,1224,39636
78858,for_sale,117500,4,2,0.28,438371,Plattsburgh,New York,12901,1512,40053
78858,for_sale,159900,3,2,0.92,356277,Morrisonville,New York,12962,1188,
23096,for_sale,144900,2,2,0.25,386898,Plattsburgh,New York,12901,1053,
23096,for_sale,80000,,,40,1964169,Schuyler Falls,New York,12985,,
78858,for_sale,139900,3,2,0.08,66475,Plattsburgh,New York,12901,1408,41542
34012,for_sale,327000,3,2,0.2,764038,Plattsburgh,New York,12903,2026,
16218,for_sale,165900,3,1,0.5,474721,Morrisonville,New York,12962,1178,
78858,for_sale,325000,3,2,0.19,13188,Plattsburgh,New York,12903,1919,40771
23096,for_sale,189000,1,2,0.6,13998,Plattsburgh,New York,12901,1995,
34012,for_sale,279000,13,6,0.53,793293,Morrisonville,New York,12962,4404,
78858,for_sale,155000,2,1,0.17,1368265,Plattsburgh,New York,12901,844,43676
52301,for_sale,275000,4,2,0.12,1088151,Plattsburgh,New York,12901,2039,39598
16218,for_sale,329000,5,3,0.23,1564786,Plattsburgh,New York,12901,2522,41047
16218,for_sale,665000,4,3,0.38,288882,Plattsburgh,New York,12901,2571,35321
110032,for_sale,15000,,,5.26,1971330,Peru,New York,12972,,
24744,for_sale,160000,4,2,8.06,263090,Willsboro,New York,12996,2900,
43309,for_sale,269000,5,4,0.51,228440,Westport,New York,12993,4100,36642
16218,for_sale,10900,,,1.19,1935910,Peru,New York,12972,,
23096,for_sale,199000,4,1,0.22,812231,Plattsburgh,New York,12901,1250,
23096,for_sale,14500,,,0.2,1130146,Willsboro,New York,12996,,
16218,for_sale,59900,,,9.1,1917400,Peru,New York,12972,,
78858,for_sale,29000,,,0.77,1868236,Plattsburgh,New York,12901,,
8648,for_sale,10000,,,1.03,1947366,Peru,New York,12972,,
51364,for_sale,184900,3,1,0.67,536196,Plattsburgh,New York,12901,1152,37901
34012,for_sale,525000,4,6,1.6,198116,Plattsburgh,New York,12901,4100,36621
87758,for_sale,169900,3,3,0.77,892580,Peru,New York,12901,1904,42598
100130,for_sale,365000,4,4,0.46,1066872,Plattsburgh,New York,12901,3576,41556
55544,for_sale,134900,2,1,0.01,871612,Plattsburgh,New York,12901,980,42810
23096,for_sale,299500,4,3,0.5,956010,Plattsburgh,New York,12901,2290,35244
87758,for_sale,199900,3,3,0.01,1053964,Plattsburgh,New York,12901,1466,
23096,for_sale,175000,4,1,0.18,822463,Plattsburgh,New York,12901,960,
16218,for_sale,29000,,,1.7,1851497,Peru,New York,12972,,
100130,for_sale,135000,3,3,0.01,1259893,Plattsburgh,New York,12901,1409,
34012,for_sale,280000,2,2,0.01,1427657,Plattsburgh,New York,12903,1382,41584
16218,for_sale,15000,,,1.29,1908040,Peru,New York,12972,,
16218,for_sale,17000,,,1.06,1908041,Peru,New York,12972,,
18924,for_sale,170000,5,3,0.07,985989,Plattsburgh,New York,12901,2044,43528
87758,for_sale,199900,4,2,0.17,918983,Plattsburgh,New York,12901,2576,39218
16218,for_sale,15000,,,0.96,1851498,Peru,New York,12972,,
16218,for_sale,289900,5,2,0.41,438878,Plattsburgh,New York,12901,2440,42345
16218,for_sale,259900,5,2,0.19,1447089,Plattsburgh,New York,12901,1873,42580
16218,for_sale,145995,3,2,1,1034853,Morrisonville,New York,12962,1532,41792
16218,for_sale,325000,3,4,0.78,602631,Plattsburgh,New York,12901,3176,
78858,for_sale,319500,3,3,1.39,1050650,Peru,New York,12972,1936,
7632,for_sale,415000,4,3,12.53,712578,Peru,New York,12972,2364,44158
16218,for_sale,229995,3,2,0.26,933632,Peru,New York,12972,1752,43280
34012,for_sale,254900,3,2,0.46,695756,Plattsburgh,New York,12901,1746,
69801,for_sale,175000,3,2,0.24,484254,Plattsburgh,New York,12901,1422,43397
52301,for_sale,210000,7,3,0.26,1320565,Plattsburgh,New York,12901,2768,37480
18924,for_sale,167000,4,2,0.09,1333720,Plattsburgh,New York,12901,1654,42690
78858,for_sale,299900,6,5,0.23,1229184,Plattsburgh,New York,12901,3363,
23093,for_sale,190000,,,1.85,5107,Plattsburgh,New York,12901,,
23093,for_sale,180000,,,1.94,4780,Plattsburgh,New York,12901,,
2936,for_sale,349000,7,4,0.06,378650,Plattsburgh,New York,12903,4360,42880
23093,for_sale,225000,,,2.43,5268,Plattsburgh,New York,12901,,
23093,for_sale,395000,,,6.99,4543,Plattsburgh,New York,12901,,
34012,for_sale,145000,3,2,3,1617024,Plattsburgh,New York,12901,2918,44132
85915,for_sale,169900,3,2,0.98,995258,Chazy,New York,12921,1662,43041
23096,for_sale,345000,2,2,0.08,915066,Plattsburgh,New York,12901,1918,41620
78858,for_sale,289900,3,3,1.27,1831342,Plattsburgh,New York,12901,2500,40163
100130,for_sale,169000,3,2,0.64,1136409,Willsboro,New York,12996,1607,
78858,for_sale,99000,3,1,0.39,1312826,Plattsburgh,New York,12901,1380,
78858,for_sale,215000,3,2,0.52,208083,Plattsburgh,New York,12901,1547,43297
23096,for_sale,500000,3,2,17.06,916938,Plattsburgh,New York,12901,1636,39343
34012,for_sale,255000,,,3.88,1924879,Plattsburgh,New York,12901,,
34012,for_sale,1100000,,,16.54,1953656,Plattsburgh,New York,12901,,
34012,for_sale,1300000,,,20.19,1953656,Plattsburgh,New York,12901,,
83057,for_sale,98000,3,2,0.3,1369276,Port Henry,New York,12974,1359,44384
17647,for_sale,79900,2,1,0.2,1240406,Port Henry,New York,12974,679,36717
38725,for_sale,279000,2,1,0.83,523056,Crown Point,New York,12928,650,
38725,for_sale,675000,3,2,0.34,1032359,Crown Point,New York,12928,1470,
24624,for_sale,479000,4,4,2.94,945003,Moriah,New York,12956,3550,37607
52301,for_sale,90000,3,1,0.34,1309457,Plattsburgh,New York,12901,925,43425
78858,for_sale,89000,3,2,0.2,1316070,Plattsburgh,New York,12901,1432,
23096,for_sale,329000,4,3,0.27,11468,Plattsburgh,New York,12901,2296,41513
78858,for_sale,399900,4,4,0.31,793739,Plattsburgh,New York,12901,2627,42752
16218,for_sale,379900,4,3,0.31,1564703,Plattsburgh,New York,12901,2768,41143
78858,for_sale,235000,3,3,0.01,1407674,Plattsburgh,New York,12901,1995,44132
34012,for_sale,289000,4,3,4.3,781178,Schuyler Falls,New York,12862,2400,
16218,for_sale,129900,6,2,0.16,14662,Plattsburgh,New York,12901,1500,38470
16218,for_sale,239900,9,4,0.19,1360210,Plattsburgh,New York,12901,1856,38527
103827,for_sale,180000,1,2,5.1,1392933,Westport,New York,12993,3280,
87758,for_sale,269900,3,1,0.77,1693618,Chazy,New York,12921,1540,
24624,for_sale,172000,4,3,2,1106325,Moriah,New York,12998,1367,
81805,for_sale,76000,4,2,0.4,602474,Moriah,New York,12974,2000,37425
23096,for_sale,49000,,,3.67,1405721,Lewis,New York,12950,,
24624,for_sale,59900,,,11.73,1944790,Moriah,New York,12956,,
24625,for_sale,59900,,,11.73,1944790,Mineville,New York,12956,,
23096,for_sale,39000,,,2.89,1405722,Lewis,New York,12950,,
19410,for_sale,59900,,,4.59,1272721,Moriah,New York,12974,,
24624,for_sale,94900,8,5,0.5,1224691,Moriah,New York,12974,3900,
38725,for_sale,275000,,,417,1922637,Moriah,New York,12960,,
38725,for_sale,375000,,,319,1935377,Moriah,New York,12960,,
51084,for_sale,199000,,,9.2,1903814,Crown Point,New York,12928,,
24744,for_sale,650000,,,4.3,1884120,Westport,New York,12993,,
43309,for_sale,109000,,,0.58,1636226,Elizabethtown,New York,12932,,40914
24624,for_sale,250000,,,3.5,1852525,Crown Point,New York,12928,,
24744,for_sale,110000,,,0.3,706918,Essex,New York,12936,,
24625,for_sale,59000,3,1,0.4,1251085,Witherbee,New York,12998,1425,40963
24625,for_sale,29900,3,2,0.9,1653586,Mineville,New York,12956,1216,
51084,for_sale,95000,3,2,0.1,1669652,Moriah,New York,12974,1311,43388
24624,for_sale,70000,3,2,0.2,1088777,Moriah,New York,12956,1296,
23096,for_sale,115000,3,1,0.2,330785,Mineville,New York,12956,1464,
36499,for_sale,1495000,2,1,714,1346669,Elizabethtown,New York,12932,700,
38210,for_sale,130000,,,113.2,1900496,Witherbee,New York,12998,,
105595,for_sale,1100000,,,192,1169915,Crown Point,New York,12928,,
69801,for_sale,179000,,,1.8,1953656,Plattsburgh,New York,12901,,
13305,for_sale,147900,,1,0.74,385667,Moriah,New York,12974,1080,40256
13305,for_sale,124900,3,2,0.6,1210775,Moriah,New York,12974,1872,42692
83826,for_sale,169900,2,2,0.8,1162722,Port Henry,New York,12974,1304,41610
13305,for_sale,119900,4,2,0.22,1003064,Moriah,New York,12974,1944,39178
70777,for_sale,200000,5,2,1.32,1142718,Elizabethtown,New York,12932,1838,
83826,for_sale,164500,2,2,0.15,1223323,Port Henry,New York,12974,2080,42815
36499,for_sale,390000,3,3,2,19658,Moriah,New York,12974,1500,
13305,for_sale,199900,3,3,0.43,1604930,Moriah,New York,12960,1944,
38725,for_sale,349000,4,2,2,584031,Moriah,New York,12960,2720,
5647,for_sale,85000,1,1,0.7,1273571,Port Henry,New York,12974,300,42333
1527,for_sale,299000,,,0.47,1631690,Elizabethtown,New York,12932,3393,
23094,for_sale,130000,4,2,0.3,15408,Port Henry,New York,12974,1596,41915
24624,for_sale,125000,3,1,1.2,612910,Moriah,New York,12960,1116,39160
83826,for_sale,134900,3,2,0.2,1556430,Mineville,New York,12956,1574,
24624,for_sale,94900,2,1,0.9,973347,Port Henry,New York,12974,999,
24624,for_sale,205000,4,2,1.59,938573,Moriah,New York,12956,2235,42968
19410,for_sale,329900,4,2,29.1,901279,Elizabethtown,New York,12932,2685,
13305,for_sale,165000,3,2,1,957500,Moriah,New York,12960,1248,42572
19410,for_sale,109900,,,47.36,1965050,Elizabethtown,New York,12932,,
80344,for_sale,122000,4,2,0.5,956625,Plattsburgh,New York,12901,2052,42221
52568,for_sale,229900,9,6,0.9,1449771,Ticonderoga,New York,12883,4220,
83826,for_sale,575000,4,2,7.86,955845,Crown Point,New York,12928,1597,36507
36499,for_sale,858500,3,3,0.3,595530,Ticonderoga,New York,12883,2072,43627
52569,for_sale,100000,4,2,0.13,254817,Plattsburgh,New York,12901,1322,43418
52301,for_sale,24900,,,2.2,1609562,Plattsburgh,New York,12901,,
34012,for_sale,28000,,,2,1902962,Peru,New York,12972,,
78858,for_sale,274900,,,54.6,1111647,Plattsburgh,New York,12901,,39940
16218,for_sale,20000,,,0.86,1855294,Peru,New York,12972,,
78858,for_sale,33900,,,1.5,1886228,Plattsburgh,New York,12901,,
23096,for_sale,499000,,,100,1960824,Schuyler Falls,New York,12962,,
16218,for_sale,225000,,,23.96,5871,Plattsburgh,New York,12901,,
34012,for_sale,23000,,,1.16,1902962,Peru,New York,12972,,
87758,for_sale,385000,14,5,0.29,221470,Plattsburgh,New York,12901,3658,44503
34012,for_sale,114900,,,7.3,1953656,Plattsburgh,New York,12901,,
34012,for_sale,499000,,,52,1979529,Plattsburgh,New York,12901,,42740
78858,for_sale,139000,,,9.1,1086568,Plattsburgh,New York,12901,,
34012,for_sale,29900,,,0.38,1670637,Plattsburgh,New York,12901,,
16218,for_sale,499900,,,51,5870,Plattsburgh,New York,12901,,
23096,for_sale,59500,,,0.25,955694,Plattsburgh,New York,12901,,
34012,for_sale,150000,,,1.45,1907300,Chazy,New York,12921,,
52301,for_sale,76900,,,0.42,385275,Plattsburgh,New York,12901,,
55544,for_sale,264900,5,3,4.8,789223,West Chazy,New York,12992,1806,43858
13305,for_sale,89900,3,1,0.3,1072414,Ticonderoga,New York,12883,1331,43641
13305,for_sale,119900,3,1,0.5,478791,Ticonderoga,New York,12883,1314,43740
67155,for_sale,125000,,,59.4,1907933,Crown Point,New York,12928,,
19410,for_sale,64900,,,2.2,1866408,Putnam Station,New York,12861,,
38725,for_sale,250000,,,222,1935376,Crown Point,New York,12928,,
3791,for_sale,125000,,,47.8,1995083,Ticonderoga,New York,12883,,
19410,for_sale,10000,,,0.3,1935377,Moriah,New York,12974,,
19410,for_sale,59900,,,56.6,1932504,Crown Point,New York,12928,,
38725,for_sale,219000,5,5,0.4,873100,Crown Point,New York,12928,2148,
13305,for_sale,135000,,,131,1932504,Crown Point,New York,12928,,
19410,for_sale,159900,3,1,14.7,778619,Ticonderoga,New York,12883,1368,
52568,for_sale,550000,7,7,5.5,845938,Crown Point,New York,12928,4318,
19410,for_sale,189000,4,2,0.94,1566926,Ticonderoga,New York,12883,2142,42671
19410,for_sale,199000,4,2,0.7,1450390,Ticonderoga,New York,12883,1752,43784
105595,for_sale,34500,,,1.38,1941368,Ticonderoga,New York,12883,,
19410,for_sale,199000,3,2,0.3,296465,Ticonderoga,New York,12883,1901,43473
105595,for_sale,19000,,,0.3,1941368,Ticonderoga,New York,12883,,
51084,for_sale,30000,,,0.3,522944,Ticonderoga,New York,12883,,
105595,for_sale,595000,,,46.38,1935377,Ticonderoga,New York,12883,,
52568,for_sale,75000,4,2,0.3,947615,Ticonderoga,New York,12883,1837,43461
24624,for_sale,20000,3,1,0.4,893645,Ticonderoga,New York,12883,1584,40996
38725,for_sale,152900,4,2,0.4,483563,Ticonderoga,New York,12883,2030,44210
65681,for_sale,925000,3,2,0.62,819360,Ticonderoga,New York,12883,1600,
105595,for_sale,553000,4,1,475.1,512634,Putnam Station,New York,12861,,
51084,for_sale,40000,,,0.6,938945,Ticonderoga,New York,12883,,
13305,for_sale,485000,,,1.06,1979112,Ticonderoga,New York,12883,,
51084,for_sale,135000,3,2,0.3,497193,Crown Point,New York,12928,1040,39072
19410,for_sale,169900,3,2,0.3,1169530,Ticonderoga,New York,12883,1620,37084
52568,for_sale,200000,2,1,0.67,764633,Ticonderoga,New York,12883,1170,35725
105595,for_sale,195000,1,1,40.2,242057,Ticonderoga,New York,12883,576,37977
81604,for_sale,274900,2,4,0.8,387099,Ticonderoga,New York,12883,2900,
19410,for_sale,324000,8,4,1,90944,Ticonderoga,New York,12883,3736,37837
52568,for_sale,329900,4,2,0.5,525882,Ticonderoga,New York,12883,2761,44131
19410,for_sale,239000,5,3,0.2,822639,Ticonderoga,New York,12883,2088,40368
51084,for_sale,59900,3,1,0.4,508996,Ticonderoga,New York,12883,1776,37295
38725,for_sale,529000,3,2,1.12,1667268,Crown Point,New York,12928,1638,
38725,for_sale,685000,3,1,0.3,196538,Crown Point,New York,12928,1111,
52568,for_sale,629999,5,3,0.9,1831399,Ticonderoga,New York,12883,1800,41289
51084,for_sale,349900,2,2,15,831486,Crown Point,New York,12928,1472,41267
19410,for_sale,119000,3,2,0.2,696910,Ticonderoga,New York,12883,1404,38253
38725,for_sale,114900,1,1,1.31,918286,Crown Point,New York,12928,1029,36504
24624,for_sale,49000,3,1,0.18,866785,Crown Point,New York,12928,1436,37853
19410,for_sale,165000,2,2,0.5,523098,Ticonderoga,New York,12883,1281,41697
78858,for_sale,249900,3,3,1,1723888,Plattsburgh,New York,12901,2750,
7632,for_sale,40000,,,1.8,1908043,Peru,New York,12972,,
34012,for_sale,339000,3,3,1.13,1310235,Plattsburgh,New York,12901,2500,
34012,for_sale,389000,3,3,1.13,1668847,Plattsburgh,New York,12901,2500,
34012,for_sale,319000,3,3,1.13,9170,Plattsburgh,New York,12901,2500,44376
34012,for_sale,200000,,,37.61,1880327,Plattsburgh,New York,12901,,
34012,for_sale,79900,,,0.51,1869264,Peru,New York,12972,,
34012,for_sale,210000,,,2.6,1880329,Plattsburgh,New York,12901,,
34012,for_sale,235000,,,2.98,1880328,Plattsburgh,New York,12901,,
28708,for_sale,99000,4,2,0.47,15336,Chazy,New York,12921,1248,41779
34012,for_sale,69900,3,1,0.35,1784959,West Chazy,New York,12992,720,38265
34012,for_sale,210000,3,2,1.2,692818,Plattsburgh,New York,12901,2597,
34012,for_sale,49500,2,1,0.3,598852,Clintonville,New York,12924,980,
106969,for_sale,215000,3,2,0.5,330626,Plattsburgh,New York,12901,1964,40109
51364,for_sale,199900,5,1,0.22,439019,Rouses Point,New York,12979,2348,
1253,for_sale,99000,3,1,0.08,113719,Chazy,New York,12921,1381,44238
52301,for_sale,380000,3,2,12.64,1353081,Chazy,New York,12921,1968,
41662,for_sale,72500,6,2,0.2,1565278,Ticonderoga,New York,12883,2064,42107
24624,for_sale,39900,3,2,0.36,377703,Ticonderoga,New York,12883,1603,
51084,for_sale,119000,4,2,0.3,1447571,Ticonderoga,New York,12883,2974,43096
13305,for_sale,159900,4,6,25,1437675,Ticonderoga,New York,12883,3137,38285
67155,for_sale,949000,3,3,68.87,119499,Ticonderoga,New York,12883,2550,
51084,for_sale,30000,,,0.3,1903548,Ticonderoga,New York,12883,,
13305,for_sale,129900,2,1,2.5,302902,Ticonderoga,New York,12883,552,
19410,for_sale,45000,,,7,1995083,Ticonderoga,New York,12883,,
19410,for_sale,139900,3,3,,427151,Ticonderoga,New York,12883,1759,
19410,for_sale,129900,4,2,0.2,596539,Ticonderoga,New York,12883,1715,
97472,for_sale,165000,3,2,0.2,1598584,Ticonderoga,New York,12883,1512,44221
19410,for_sale,45000,,,4.25,285100,Ticonderoga,New York,12883,,
19410,for_sale,24000,,,2,1866452,Ticonderoga,New York,12883,,
52568,for_sale,75000,,,2.43,1960540,Crown Point,New York,12928,,
52568,for_sale,250000,,,33.46,863319,Crown Point,New York,12928,,37761
78858,for_sale,179000,4,3,0.43,586794,Rouses Point,New York,12979,2675,42794
16218,for_sale,210000,5,2,0.92,491446,Plattsburgh,New York,12901,3040,
16218,for_sale,60000,,,10,1314596,West Chazy,New York,12992,,
92496,for_sale,345000,5,3,1.1,1708346,Rouses Point,New York,12979,2800,42690
16218,for_sale,250000,3,2,4.79,131974,West Chazy,New York,12992,1956,43642
78858,for_sale,159999,3,2,0.75,1757802,Plattsburgh,New York,12901,1296,38938
